id,source,text_nodiac,text_diac,n_words,n_diac_restored
30874,unknown_local_sample,"Dar spun ca toate astea se puteau face fara tam-tam, cu discretie si seriozitate, fara a induce panica.","Dar spun că toate astea se puteau face fără tam-tam, cu discreție și seriozitate, fără a induce panică.",18,8
391311,unknown_local_sample,"Om bogat si fara sfat, Ce ma porti prin sat legat, Zici ca birul nu ti-am dat?","Om bogat și fără sfat, Ce mă porți prin sat legat, Zici că birul nu ți-am dat?",17,7
159806,unknown_local_sample,"Tot pe termen scurt pot fi inchiriate si apartamente in regim hotelier, care pot avea tarife mai avantajoase decat hotelurile si ofera mai mult spatiu, in conditiile in care cel care inchiriaza nu are nevoie de toate serviciile dintr-un hotel.","Tot pe termen scurt pot fi închiriate și apartamente în regim hotelier, care pot avea tarife mai avantajoase decât hotelurile și oferă mai mult spațiu, în condițiile în care cel care închiriază nu are nevoie de toate serviciile dintr-un hotel.",40,12
115514,unknown_local_sample,"In prezent, cele trei firme fac 90% articole pentru aviatie si huse pentru canapele si 10% articole de imbracaminte pentru copii.","În prezent, cele trei firme fac 90% articole pentru aviație și huse pentru canapele și 10% articole de îmbrăcăminte pentru copii.",21,7
148503,unknown_local_sample,Probabil de aici si lipsa de reactie cand apar astfel de miscari flagrante.,Probabil de aici și lipsa de reacție când apar astfel de mișcări flagrante.,13,5
365692,unknown_local_sample,"Facu-mi casa sindrilita Pe simbria dintr-un an, Facu-mi casa cu pridvan.","Facu-mi casă șindrilită Pe simbria dintr-un an, Facu-mi casă cu pridvan.",11,4
152736,unknown_local_sample,"Probabil ca se gindisera ca nu sta nimeni acolo, caci vreo jumatate de ora nu reactionasem.","Probabil că se gîndiseră că nu stă nimeni acolo, căci vreo jumătate de oră nu reacționasem.",16,9
69001,unknown_local_sample,"Eu iti spuneam sa nu te duci la ea, ca nu are ce sa iti faca.","Eu îți spuneam să nu te duci la ea, că nu are ce să îți facă.",16,8
79763,unknown_local_sample,Detalii de abonare la ZF Corporate: Alexandru Matei (tel.,Detalii de abonare la ZF Corporate: Alexandru Matei (tel.,9,0
131355,unknown_local_sample,"Aflat la o conferinta de securitate desfasurata in Berlin, Michel Barnier a acuzat Marea Britanie ca abandoneaza apararea Uniunii Europene in momentul in care ar trebui sa fie alaturi de celelalte tari membre.","Aflat la o conferință de securitate desfășurată în Berlin, Michel Barnier a acuzat Marea Britanie că abandonează apărarea Uniunii Europene în momentul în care ar trebui să fie alături de celelalte țări membre.",33,15
378635,unknown_local_sample,Pleaca pentru o clipa.,Pleacă pentru o clipă.,4,2
154551,unknown_local_sample,fix: 0318.256.286) sau trimiteti un email cu datele dumneavoastra de contact prin care solicitati informatii si abonare la adresa alexandru.matei@zf.ro. Veti fi contactat in maximum o ora.,fix: 0318.256.286) sau trimiteți un email cu datele dumneavoastră de contact prin care solicitați informații și abonare la adresa alexandru.matei@zf.ro. Veți fi contactat în maximum o oră.,27,8
130375,unknown_local_sample,"O parte dintre pensionarii carora nu li s-a putut recalcula pensia pana in prezent au lucrat inainte de 1990 in structuri care s-au desfiintat, cum ar fi Departamentul Securitatii Statului, motiv pentru care au fost intampinate dificultati in a face dovada drepturilor avute.","O parte dintre pensionarii cărora nu li s-a putut recalcula pensia până în prezent au lucrat înainte de 1990 în structuri care s-au desființat, cum ar fi Departamentul Securității Statului, motiv pentru care au fost întâmpinate dificultăți în a face dovada drepturilor avute.",43,14
331265,unknown_local_sample,Acel chiosc de lemnarie lucrat numai in cafasuri si-n sapaturi de chiparos.,Acel chioșc de lemnărie lucrat numai în cafasuri și-n săpături de chiparos.,12,6
55122,unknown_local_sample,"Aici au loc zilnic accidente, insa de ani buni nu se ia nicio masura concreta si fiecare parcheaza „pe legea lui”.","Aici au loc zilnic accidente, însă de ani buni nu se ia nicio măsură concretă și fiecare parchează „pe legea lui”.",21,7
142602,unknown_local_sample,"Ulterior, in stare de soc, a depus o plangere.","Ulterior, în stare de șoc, a depus o plângere.",9,3
158137,unknown_local_sample,Poate fi adevarat sau nu.,Poate fi adevărat sau nu.,5,1
255854,unknown_local_sample,Se stie inrubedenit cu el prin fiica.,Se știe înrubedenit cu el prin fiică.,7,3
207266,unknown_local_sample,"Ion Ghizdeanu, presedintele Comisiei Nationale de Prognoza: Majorarea dobanzii va avea un impact negativ de 0,2% din PIB in 2018.","Ion Ghizdeanu, președintele Comisiei Naționale de Prognoză: Majorarea dobânzii va avea un impact negativ de 0,2% din PIB în 2018.",20,5
48774,unknown_local_sample,"Este importanta eliminarea decalajelor dintre perceptia asupra Romaniei si realitatea acesteia, care este net superioara.","Este importantă eliminarea decalajelor dintre percepția asupra României și realitatea acesteia, care este net superioară.",15,5
4692,unknown_local_sample,"Apoi m-a sunat proprietarul si mi-a spus ca nu poate s-o dea cu mai putin de 3.000, ca pot fi probleme cu Fiscul, deoarece casa apare in registrul de cadastru cu valoarea de 12.000 de euro.","Apoi m-a sunat proprietarul și mi-a spus că nu poate s-o dea cu mai puțin de 3.000, că pot fi probleme cu Fiscul, deoarece casa apare în registrul de cadastru cu valoarea de 12.000 de euro.",36,5
36600,unknown_local_sample,"Foarte buna, de altfel...”, mai spunea Tudose.","Foarte bună, de altfel...”, mai spunea Tudose.",7,1
85242,unknown_local_sample,"De aceea, fara gluma, a scrie despre fotbal si a comenta cu Cosasu o partida de snooker e la fel de important pentru criticul nostru literar ca un capitol de istoria literaturii.","De aceea, fără glumă, a scrie despre fotbal și a comenta cu Cosașu o partidă de snooker e la fel de important pentru criticul nostru literar ca un capitol de istoria literaturii.",32,6
34900,unknown_local_sample,"Unul dupa altul, insa, acestea au fost privatizate, iar noii patroni, reprezentanti ai erei capitaliste, s-au folosit de ideea lui Ceausescu, de a infiinta o zona unica unde oamenii sa gaseasca de toate si au lansat, astfel Bucuresti Mall, City Mall sau Mall Plaza Romania.","Unul după altul, însă, acestea au fost privatizate, iar noii patroni, reprezentanți ai erei capitaliste, s-au folosit de ideea lui Ceaușescu, de a înființa o zonă unică unde oamenii să găsească de toate și au lansat, astfel București Mall, City Mall sau Mall Plaza România.",45,15
297555,unknown_local_sample,"Prin ochiul lui de sticla, ca un ciclop sinistru, Ceasornicul deasupra ii cata peste umar.","Prin ochiul lui de sticlă, ca un ciclop sinistru, Ceasornicul deasupra îi cată peste umăr.",15,4
242750,unknown_local_sample,"Batrinul Socoleanu, doborit sub grindina laudelor... se lasase pe un scaun.","Bătrînul Socoleanu, doborît sub grindina laudelor... se lasase pe un scaun.",11,3
87037,unknown_local_sample,Detalii de abonare la ZF Corporate: Alexandru Matei (tel.,Detalii de abonare la ZF Corporate: Alexandru Matei (tel.,9,0
150719,unknown_local_sample,"Pentru a putea avea acces la informatii trebuie sa va abonati la ZF Corporate sau la unul din cele 12 fluxuri ale sale, profilate pe sectoare de activitate (Banci, Retail, Agricultura, Energie si altele) - vezi prezentarea video a ZFCorporate .","Pentru a putea avea acces la informatii trebuie să vă abonați la ZF Corporate sau la unul din cele 12 fluxuri ale sale, profilate pe sectoare de activitate (Bănci, Retail, Agricultură, Energie și altele) - vezi prezentarea video a ZFCorporate .",41,6
206773,unknown_local_sample,"In Europa, ministrii Culturii nu au avut vreo declaratie comuna legata cel putin de primele doua actiuni, cit despre ceea ce s-a intimplat la Muzeul Taranului Roman, nu va exista, probabil, vreo pozitie din partea actualului ministru al Culturii si Identitatii Nationale.","În Europa, miniștrii Culturii nu au avut vreo declarație comună legată cel puțin de primele două acțiuni, cît despre ceea ce s-a întîmplat la Muzeul Țăranului Român, nu va exista, probabil, vreo poziție din partea actualului ministru al Culturii și Identității Naționale.",42,19
239627,unknown_local_sample,"Eu nu voi sa-mi gasesc beleaua, dindu-ti drumul.","Eu nu voi să-mi găsesc beleaua, dîndu-ți drumul.",8,4
161892,unknown_local_sample,"Am facut si o adresa dlui presedinte al Consiliului Concurentei si l-am rugat sa intervina pentru ca sunt elemente pe care noi nu le cunoastem, dat fiind faptul ca ele nu se justifica din punct de vedere al calculelor pe care le facem si al logicii privind desfasurarea procesului de productie”, a declarat ministrul Petre Daea.","Am făcut și o adresă dlui președinte al Consiliului Concurenței și l-am rugat să intervină pentru că sunt elemente pe care noi nu le cunoaștem, dat fiind faptul că ele nu se justifică din punct de vedere al calculelor pe care le facem și al logicii privind desfășurarea procesului de producție”, a declarat ministrul Petre Daea.",56,16
32119,unknown_local_sample,"Seful statului francez a propus intarirea apararii si a securitatii europene, prin crearea, in special, a unei „forte comune de interventie” pentru 2020; un buget de aparare comun si o „doctrina comuna” pentru a actiona; o academie europeana de informatii pentru „asigurarea apropierii capacitatilor noastre de informatii”; un Parchet european contra terorismului.","Șeful statului francez a propus întărirea apărării și a securității europene, prin crearea, în special, a unei „forțe comune de intervenție” pentru 2020; un buget de apărare comun și o „doctrină comună” pentru a acționa; o academie europeană de informații pentru „asigurarea apropierii capacităților noastre de informații”; un Parchet european contra terorismului.",52,21
148129,unknown_local_sample,"Folosirea aplicatiei D.TAX reduce operatiunile de rutina, consumatoare de timp ale angajatilor care se pot concentra, astfel, pe activitati cu valoare adaugata.","Folosirea aplicației D.TAX reduce operațiunile de rutină, consumatoare de timp ale angajaților care se pot concentra, astfel, pe activități cu valoare adăugată.",22,8
88327,unknown_local_sample,"Iata ca pe data de 27 septembrie, Administratia Trump si liderii Congresului SUA au lansat „Cadrul unificat pentru repararea codului fiscal ” ( “Unified framework for fixing our broken tax code”) care include obiective specifice privind reduceri de taxe.","Iată că pe data de 27 septembrie, Administrația Trump și liderii Congresului SUA au lansat „Cadrul unificat pentru repararea codului fiscal ” ( “Unified framework for fixing our broken tax code”) care include obiective specifice privind reduceri de taxe.",39,4
224986,unknown_local_sample,in valuroasele pofte rivnitor hojma de stare.,în văluroasele pofte rîvnitor hojma de stare.,7,3
85646,unknown_local_sample,"Estul Capitalei devine din ce in ce mai neincapator: Inca un retailer isi face simtita prezenta in zona, iar investitiile se tin lant astazi, 19:16 Autor: Bogdan Alecu Citeste si: Constatare surpriza facuta de Leroy Merlin: Romanii investesc mai mult ca francezii in reparatii si amenajari de locuinte Au batut palma: Bog’Art, unul dintre cei mai importanti constructori din Romania, va construi magazinul IKEA din zona Theodor Pallady din Capitala.","Estul Capitalei devine din ce în ce mai neîncăpător: Încă un retailer își face simțită prezența în zonă, iar investițiile se țin lanț astăzi, 19:16 Autor: Bogdan Alecu Citeste si: Constatare surpriză făcută de Leroy Merlin: Românii investesc mai mult ca francezii în reparații și amenajări de locuințe Au bătut palma: Bog’Art, unul dintre cei mai importanți constructori din România, va construi magazinul IKEA din zona Theodor Pallady din Capitală.",70,30
158654,unknown_local_sample,"Capitalizarea bursiera a Remedia este de 33,84 milioane lei (7,35 milioane euro), dupa ce de la inceputul acestui an actiunile companiei au crescut cu aproximativ 70%, pe fondul unor tranzactii in valoare de 4,4 milioane lei.","Capitalizarea bursieră a Remedia este de 33,84 milioane lei (7,35 milioane euro), după ce de la începutul acestui an acțiunile companiei au crescut cu aproximativ 70%, pe fondul unor tranzacții în valoare de 4,4 milioane lei.",36,6
237846,unknown_local_sample,"Usa corpului de garda se da in laturi si un val de lumina izbucneste, curgind pe soseluta inclinata.","Ușa corpului de gardă se dă în laturi și un val de lumină izbucnește, curgînd pe șoseluța înclinată.",18,12
332904,unknown_local_sample,"Miron Costin, care au fost mai pre urma logofat mare.","Miron Costin, care au fost mai pre urmă logofăt mare.",10,2
215851,unknown_local_sample,"Are mindra noua ii: Trei sint rupte, patru sparte, Doua nu se tin pe spate.","Are mîndra nouă ii: Trei sînt rupte, patru sparte, Două nu se țin pe spate.",15,5
66179,unknown_local_sample,"De asemenea, vantul poate lua aspect de vijelie, este posibil ca, in anumite cartiere, sa atinga chiar viteze mai mari de 65 de kilometri pe ora"", a precizat meteorologul Gabriela Bancila, la comandamentul de urgenta care a avut loc la Primaria Capitalei.","De asemenea, vântul poate lua aspect de vijelie, este posibil ca, în anumite cartiere, să atingă chiar viteze mai mari de 65 de kilometri pe oră"", a precizat meteorologul Gabriela Băncilă, la comandamentul de urgență care a avut loc la Primăria Capitalei.",42,10
15360,unknown_local_sample,"Kremlinul nu se ofera sa apere regimul de la Phenian VIDEO Donald Trump, la Adunarea Generala ONU: Forta noastra militara este la cel mai inalt nivel din istorie.","Kremlinul nu se oferă să apere regimul de la Phenian VIDEO Donald Trump, la Adunarea Generală ONU: Forța noastră militară este la cel mai înalt nivel din istorie.",28,7
