id,source,input,target,input_clean,target_clean,stripped_target,exact_after_cleaning,whitespace_difference,audit_reason,is_valid_pair,input_before_n_chars,input_before_n_nfd_codepoints,input_before_n_combining_in_raw,input_before_n_legacy_cedilla,input_before_n_nbsp,input_before_n_unusual_punct,input_before_is_nfc,input_before_is_nfd,target_before_n_chars,target_before_n_nfd_codepoints,target_before_n_combining_in_raw,target_before_n_legacy_cedilla,target_before_n_nbsp,target_before_n_unusual_punct,target_before_is_nfc,target_before_is_nfd,input_after_n_chars,input_after_n_nfd_codepoints,input_after_n_combining_in_raw,input_after_n_legacy_cedilla,input_after_n_nbsp,input_after_n_unusual_punct,input_after_is_nfc,input_after_is_nfd,target_after_n_chars,target_after_n_nfd_codepoints,target_after_n_combining_in_raw,target_after_n_legacy_cedilla,target_after_n_nbsp,target_after_n_unusual_punct,target_after_is_nfc,target_after_is_nfd
186728,unknown_local_sample,"Ea are conturi in euro, dolari si lei, la mai multe banci, in valoare de peste  68 mii de euro, 17 mii de dolari si mai bine de 183 mii de lei.   .","Ea are conturi în euro, dolari și lei, la mai multe bănci, în valoare de peste  68 mii de euro, 17 mii de dolari și mai bine de 183 mii de lei.   .","Ea are conturi in euro, dolari si lei, la mai multe banci, in valoare de peste 68 mii de euro, 17 mii de dolari si mai bine de 183 mii de lei. .","Ea are conturi în euro, dolari și lei, la mai multe bănci, în valoare de peste 68 mii de euro, 17 mii de dolari și mai bine de 183 mii de lei. .","Ea are conturi in euro, dolari si lei, la mai multe banci, in valoare de peste 68 mii de euro, 17 mii de dolari si mai bine de 183 mii de lei. .",True,True,whitespace,False,147,0,0,0,0,0,True,True,147,5,0,0,3,0,True,False,144,0,0,0,0,0,True,True,144,5,0,0,0,0,True,False
46882,unknown_local_sample,"Lucrul cu Laszlo Bocsardi la Tartuffe,  lucrul cu Ducu Darie la Coriolan  – cit a fost! – au fost pentru mine mari experiente din care pur si simplu m-am hranit.","Lucrul cu László Bocsárdi la Tartuffe,  lucrul cu Ducu Darie la Coriolan  – cît a fost! – au fost pentru mine mari experiențe din care pur și simplu m-am hrănit.","Lucrul cu Laszlo Bocsardi la Tartuffe, lucrul cu Ducu Darie la Coriolan – cit a fost! – au fost pentru mine mari experiente din care pur si simplu m-am hranit.","Lucrul cu László Bocsárdi la Tartuffe, lucrul cu Ducu Darie la Coriolan – cît a fost! – au fost pentru mine mari experiențe din care pur și simplu m-am hrănit.","Lucrul cu László Bocsárdi la Tartuffe, lucrul cu Ducu Darie la Coriolan – cit a fost! – au fost pentru mine mari experiente din care pur si simplu m-am hranit.",False,False,spelling,False,161,0,0,0,0,0,True,True,161,7,0,0,4,0,True,False,159,0,0,0,0,0,True,True,159,7,0,0,0,0,True,False
1058,unknown_local_sample,"Adrian Nastase a fost, de asemenea, cel care i-a „crescut“ si i-a promovat pe Mircea Geoana, Cristian Diaconescu, Titus Corlatean, Victor Ponta si Dan Mihalache. Toti aveau sa devina ministri de Externe sau sa joace roluri extrem de importante in statul roman.","Adrian Năstase a fost, de asemenea, cel care i-a „crescut“ și i-a promovat pe Mircea Geoană, Cristian Diaconescu, Titus Corlățean, Victor Ponta și Dan Mihalache. Toți aveau să devină miniștri de Externe sau să joace roluri extrem de importante în statul român.","Adrian Nastase a fost, de asemenea, cel care i-a „crescut“ si i-a promovat pe Mircea Geoana, Cristian Diaconescu, Titus Corlatean, Victor Ponta si Dan Mihalache. Toti aveau sa devina ministri de Externe sau sa joace roluri extrem de importante in statul roman.","Adrian Năstase a fost, de asemenea, cel care i-a „crescut“ și i-a promovat pe Mircea Geoană, Cristian Diaconescu, Titus Corlățean, Victor Ponta și Dan Mihalache. Toți aveau să devină miniștri de Externe sau să joace roluri extrem de importante în statul român.","Adrian Nastase a fost, de asemenea, cel care i-a „crescut“ si i-a promovat pe Mircea Geoana, Cristian Diaconescu, Titus Corlatean, Victor Ponta si Dan Mihalache. Toti aveau sa devina ministri de Externe sau sa joace roluri extrem de importante in statul roman.",True,True,whitespace,False,260,0,0,0,0,1,True,True,260,13,0,0,1,1,True,False,260,0,0,0,0,1,True,True,260,13,0,0,0,1,True,False
162294,unknown_local_sample,"Despre ce film este vorba? Proza banuiesc ca ramane -rima dragoste... Intr-adevar, am regizat doar un singur film, lungmetraj, „Death of An Angel“, -distribuit de 20th Century Fox.","Despre ce film este vorba? Proza bănuiesc că rămâne -rima dragoste… Într-adevăr, am regizat doar un singur film, lungmetraj, „Death of An Angel“, -distribuit de 20th Century Fox.","Despre ce film este vorba? Proza banuiesc ca ramane -rima dragoste... Intr-adevar, am regizat doar un singur film, lungmetraj, „Death of An Angel“, -distribuit de 20th Century Fox.","Despre ce film este vorba? Proza bănuiesc că rămâne -rima dragoste… Într-adevăr, am regizat doar un singur film, lungmetraj, „Death of An Angel“, -distribuit de 20th Century Fox.","Despre ce film este vorba? Proza banuiesc ca ramane -rima dragoste… Intr-adevar, am regizat doar un singur film, lungmetraj, „Death of An Angel“, -distribuit de 20th Century Fox.",False,False,punctuation,False,180,0,0,0,0,1,True,True,178,6,0,0,0,1,True,False,180,0,0,0,0,1,True,True,178,6,0,0,0,1,True,False
35474,unknown_local_sample,"Esentiale pentru reducerea riscului pentru acestia din urma sunt analiza de risc a bancii anterioara acordarii creditului, dar si analiza intrinseca a debitorului cu privire la suma  imprumutata.","Esențiale pentru reducerea riscului pentru aceștia din urmă sunt analiza de risc a băncii anterioară acordării creditului, dar și analiza intrinsecă a debitorului cu privire la suma  împrumutată.","Esentiale pentru reducerea riscului pentru acestia din urma sunt analiza de risc a bancii anterioara acordarii creditului, dar si analiza intrinseca a debitorului cu privire la suma imprumutata.","Esențiale pentru reducerea riscului pentru aceștia din urmă sunt analiza de risc a băncii anterioară acordării creditului, dar și analiza intrinsecă a debitorului cu privire la suma împrumutată.","Esentiale pentru reducerea riscului pentru acestia din urma sunt analiza de risc a bancii anterioara acordarii creditului, dar si analiza intrinseca a debitorului cu privire la suma imprumutata.",True,True,whitespace,False,195,0,0,0,0,0,True,True,195,10,0,0,1,0,True,False,194,0,0,0,0,0,True,True,194,10,0,0,0,0,True,False
150314,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
154518,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
109005,unknown_local_sample,"Mondale. 1987. S-a nascut Ana Ivanovic, jucatoare sarba de tenis de camp 1990. A luat fiinta Alianta Civica.","Mondale. 1987. S-a născut Ana Ivanović, jucătoare sârbă de tenis de câmp 1990. A luat ființă Alianța Civică.","Mondale. 1987. S-a nascut Ana Ivanovic, jucatoare sarba de tenis de camp 1990. A luat fiinta Alianta Civica.","Mondale. 1987. S-a născut Ana Ivanović, jucătoare sârbă de tenis de câmp 1990. A luat ființă Alianța Civică.","Mondale. 1987. S-a nascut Ana Ivanović, jucatoare sarba de tenis de camp 1990. A luat fiinta Alianta Civica.",False,False,spelling,False,108,0,0,0,0,0,True,True,108,10,0,0,2,0,True,False,108,0,0,0,0,0,True,True,108,10,0,0,0,0,True,False
147824,unknown_local_sample,"Ziad Kalthoum), despre povestea unor muncitori sirieni in exil, Citizen Jane: Battle for the City (2016,  r.","Ziad Kalthoum), despre povestea unor muncitori sirieni în exil, Citizen Jane: Battle for the City (2016,  r.","Ziad Kalthoum), despre povestea unor muncitori sirieni in exil, Citizen Jane: Battle for the City (2016, r.","Ziad Kalthoum), despre povestea unor muncitori sirieni în exil, Citizen Jane: Battle for the City (2016, r.","Ziad Kalthoum), despre povestea unor muncitori sirieni in exil, Citizen Jane: Battle for the City (2016, r.",True,True,whitespace,False,108,0,0,0,0,0,True,True,108,1,0,0,1,0,True,False,107,0,0,0,0,0,True,True,107,1,0,0,0,0,True,False
157878,unknown_local_sample,"  Iar cand si-a reluat cresterea, a inceput sa urce urmand de asemenea tendinta generala.","  Iar când și-a reluat creșterea, a început să urce urmând de asemenea tendința generală.","Iar cand si-a reluat cresterea, a inceput sa urce urmand de asemenea tendinta generala.","Iar când și-a reluat creșterea, a început să urce urmând de asemenea tendința generală.","Iar cand si-a reluat cresterea, a inceput sa urce urmand de asemenea tendinta generala.",True,True,whitespace,False,89,0,0,0,0,0,True,True,89,8,0,0,1,0,True,False,87,0,0,0,0,0,True,True,87,8,0,0,0,0,True,False
134093,unknown_local_sample,"PiS blocheaza ambele culoare destabilizand institutiile tarii, mai ales justitia, paralizand piata terenurilor si inasprind colectarea  taxelor prin mai multa birocratie si penalizari mai mari.","PiS blochează ambele culoare destabilizând instituțiile țării, mai ales justiția, paralizând piața terenurilor și înăsprind colectarea  taxelor prin mai multă birocrație și penalizări mai mari.","PiS blocheaza ambele culoare destabilizand institutiile tarii, mai ales justitia, paralizand piata terenurilor si inasprind colectarea taxelor prin mai multa birocratie si penalizari mai mari.","PiS blochează ambele culoare destabilizând instituțiile țării, mai ales justiția, paralizând piața terenurilor și înăsprind colectarea taxelor prin mai multă birocrație și penalizări mai mari.","PiS blocheaza ambele culoare destabilizand institutiile tarii, mai ales justitia, paralizand piata terenurilor si inasprind colectarea taxelor prin mai multa birocratie si penalizari mai mari.",True,True,whitespace,False,193,0,0,0,0,0,True,True,193,15,0,0,1,0,True,False,192,0,0,0,0,0,True,True,192,15,0,0,0,0,True,False
17891,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 26.09.2017.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 26.09.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 26.09.2017.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 26.09.2017.,Articol publicat in editia tiparita a Ziarului Financiar din data de 26.09.2017.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
10362,unknown_local_sample,"Drept urmare,  orice  fost  lider de partid este binevenit sa  participe la  sedintele de conducere si sa aiba drept de vot, dar numai daca a fost presedinte ales.  Aceasta propunere are darul sa o excluda dintre beneficiari pe Alina Gorghiu, care nu a fost aleasa intr-un congres, ci a fost votata presedinte interimar de catre Biroul Politic al vechiului PNL, devenind si copresedinte PNL.","Drept urmare,  orice  fost  lider de partid este binevenit să  participe la  ședințele de conducere și să aibă drept de vot, dar numai dacă a fost președinte ales.  Această propunere are darul să o excludă dintre beneficiari pe Alina Gorghiu, care nu a fost aleasă într-un congres, ci a fost votată președinte interimar de către Biroul Politic al vechiului PNL, devenind și copreședinte PNL.","Drept urmare, orice fost lider de partid este binevenit sa participe la sedintele de conducere si sa aiba drept de vot, dar numai daca a fost presedinte ales. Aceasta propunere are darul sa o excluda dintre beneficiari pe Alina Gorghiu, care nu a fost aleasa intr-un congres, ci a fost votata presedinte interimar de catre Biroul Politic al vechiului PNL, devenind si copresedinte PNL.","Drept urmare, orice fost lider de partid este binevenit să participe la ședințele de conducere și să aibă drept de vot, dar numai dacă a fost președinte ales. Această propunere are darul să o excludă dintre beneficiari pe Alina Gorghiu, care nu a fost aleasă într-un congres, ci a fost votată președinte interimar de către Biroul Politic al vechiului PNL, devenind și copreședinte PNL.","Drept urmare, orice fost lider de partid este binevenit sa participe la sedintele de conducere si sa aiba drept de vot, dar numai daca a fost presedinte ales. Aceasta propunere are darul sa o excluda dintre beneficiari pe Alina Gorghiu, care nu a fost aleasa intr-un congres, ci a fost votata presedinte interimar de catre Biroul Politic al vechiului PNL, devenind si copresedinte PNL.",True,True,whitespace,False,391,0,0,0,0,0,True,True,391,18,0,0,6,0,True,False,385,0,0,0,0,0,True,True,385,18,0,0,0,0,True,False
64991,unknown_local_sample,  Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,  Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,106,0,0,0,0,0,True,True,106,0,0,0,2,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
205447,unknown_local_sample,  Articol publicat in editia tiparita a Ziarului Financiar din data de 15.08.2016.,  Articol publicat în ediția tipărită a Ziarului Financiar din data de 15.08.2016.,Articol publicat in editia tiparita a Ziarului Financiar din data de 15.08.2016.,Articol publicat în ediția tipărită a Ziarului Financiar din data de 15.08.2016.,Articol publicat in editia tiparita a Ziarului Financiar din data de 15.08.2016.,True,True,whitespace,False,82,0,0,0,0,0,True,True,82,4,0,0,1,0,True,False,80,0,0,0,0,0,True,True,80,4,0,0,0,0,True,False
9761,unknown_local_sample,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate   ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,Continuarea pe ZFCorporate ZF Corporate este serviciul de business intelligence al Ziarului Financiar.,True,True,whitespace,False,104,0,0,0,0,0,True,True,104,0,0,0,1,0,True,True,102,0,0,0,0,0,True,True,102,0,0,0,0,0,True,True
32751,unknown_local_sample,"  De cealalta parte, Augustin Lazar a declarat ca, asa „cum a estimat"", votul dat a fost unul negativ: „Asa cum am estimat, CSM in calitate de garant al justitiei a avizat negativ acest proiect de lege care isi propunea efectuarea unor modificari de substanta in legile justitiei si despre care exista o temere ca vor afecta independenta justitiei"", a spus Lazar, la iesirea de la CSM, refuzand sa comenteze scorul strans cu care a fost adoptat avizul.","  De cealaltă parte, Augustin Lazăr a declarat că, așa „cum a estimat"", votul dat a fost unul negativ: „Așa cum am estimat, CSM în calitate de garant al justiției a avizat negativ acest proiect de lege care își propunea efectuarea unor modificări de substanță în legile justiției și despre care exista o temere că vor afecta independența justiției"", a spus Lazăr, la ieșirea de la CSM, refuzând să comenteze scorul strâns cu care a fost adoptat avizul.","De cealalta parte, Augustin Lazar a declarat ca, asa „cum a estimat"", votul dat a fost unul negativ: „Asa cum am estimat, CSM in calitate de garant al justitiei a avizat negativ acest proiect de lege care isi propunea efectuarea unor modificari de substanta in legile justitiei si despre care exista o temere ca vor afecta independenta justitiei"", a spus Lazar, la iesirea de la CSM, refuzand sa comenteze scorul strans cu care a fost adoptat avizul.","De cealaltă parte, Augustin Lazăr a declarat că, așa „cum a estimat"", votul dat a fost unul negativ: „Așa cum am estimat, CSM în calitate de garant al justiției a avizat negativ acest proiect de lege care își propunea efectuarea unor modificări de substanță în legile justiției și despre care exista o temere că vor afecta independența justiției"", a spus Lazăr, la ieșirea de la CSM, refuzând să comenteze scorul strâns cu care a fost adoptat avizul.","De cealalta parte, Augustin Lazar a declarat ca, asa „cum a estimat"", votul dat a fost unul negativ: „Asa cum am estimat, CSM in calitate de garant al justitiei a avizat negativ acest proiect de lege care isi propunea efectuarea unor modificari de substanta in legile justitiei si despre care exista o temere ca vor afecta independenta justitiei"", a spus Lazar, la iesirea de la CSM, refuzand sa comenteze scorul strans cu care a fost adoptat avizul.",True,True,whitespace,False,452,0,0,0,0,0,True,True,452,23,0,0,1,0,True,False,450,0,0,0,0,0,True,True,450,23,0,0,0,0,True,False
